Date,avg_oil_price
2023-03-24,71.425
2023-03-25,71.425
2023-03-26,71.425
2023-03-27,74.83500000000001
2023-03-28,75.595
2023-03-29,75.23
2023-03-30,76.38499999999999
2023-03-31,77.435
2023-04-01,77.435
2023-04-02,77.435
2023-04-03,83.105
2023-04-04,83.2
2023-04-05,83.28999999999999
2023-04-06,83.63
2023-04-07,83.63
2023-04-08,83.63
2023-04-09,83.63
2023-04-10,83.17500000000001
2023-04-11,84.43
2023-04-12,85.785
2023-04-13,84.33500000000001
2023-04-14,84.945
2023-04-15,84.945
2023-04-16,84.945
2023-04-17,83.28
2023-04-18,83.16499999999999
2023-04-19,82.26
2023-04-20,80.28
2023-04-21,80.61
2023-04-22,80.61
2023-04-23,80.61
2023-04-24,81.435
2023-04-25,79.59
2023-04-26,76.75999999999999
2023-04-27,77.44
2023-04-28,79.05
2023-04-29,79.05
2023-04-30,79.05
2023-05-01,78.485
2023-05-02,74.21
2023-05-03,70.765
2023-05-04,70.75999999999999
2023-05-05,73.585
2023-05-06,73.585
2023-05-07,73.585
2023-05-08,74.49
2023-05-09,75.72
2023-05-10,74.61500000000001
2023-05-11,73.065
2023-05-12,72.28
2023-05-13,72.28
2023-05-14,72.28
2023-05-15,73.26499999999999
2023-05-16,73.0
2023-05-17,74.88
2023-05-18,73.785
2023-05-19,73.495
2023-05-20,73.495
2023-05-21,73.495
2023-05-22,73.78999999999999
2023-05-23,74.765
2023-05-24,76.18
2023-05-25,73.67
2023-05-26,74.34
2023-05-27,74.34
2023-05-28,74.34
2023-05-29,74.34
2023-05-30,71.41499999999999
2023-05-31,70.045
2023-06-01,72.135
2023-06-02,73.88
2023-06-03,73.88
2023-06-04,73.88
2023-06-05,74.375
2023-06-06,73.965
2023-06-07,74.685
2023-06-08,73.58
2023-06-09,72.44999999999999
2023-06-10,72.44999999999999
2023-06-11,72.44999999999999
2023-06-12,69.44
2023-06-13,71.815
2023-06-14,70.805
2023-06-15,73.18
2023-06-16,74.285
2023-06-17,74.285
2023-06-18,74.285
2023-06-19,73.95
2023-06-20,73.36500000000001
2023-06-21,74.735
2023-06-22,71.575
2023-06-23,71.235
2023-06-24,71.235
2023-06-25,71.235
2023-06-26,71.475
2023-06-27,69.78
2023-06-28,71.59
2023-06-29,71.85499999999999
2023-06-30,72.58500000000001
2023-07-01,72.58500000000001
2023-07-02,72.58500000000001
2023-07-03,72.115
2023-07-04,72.97
2023-07-05,74.25999999999999
2023-07-06,74.24000000000001
2023-07-07,76.34
2023-07-08,76.34
2023-07-09,76.34
2023-07-10,75.44
2023-07-11,77.20500000000001
2023-07-12,78.06
2023-07-13,79.08500000000001
2023-07-14,77.67
2023-07-15,77.67
2023-07-16,77.67
2023-07-17,75.985
2023-07-18,77.65
2023-07-19,77.39
2023-07-20,77.635
2023-07-21,79.06
2023-07-22,79.06
2023-07-23,79.06
2023-07-24,80.67
2023-07-25,81.61
2023-07-26,81.045
2023-07-27,82.225
2023-07-28,82.52
2023-07-29,82.52
2023-07-30,82.52
2023-07-31,83.50999999999999
2023-08-01,83.355
2023-08-02,81.755
2023-08-03,83.875
2023-08-04,85.07
2023-08-05,85.07
2023-08-06,85.07
2023-08-07,84.205
2023-08-08,85.47
2023-08-09,86.83
2023-08-10,85.125
2023-08-11,85.55000000000001
2023-08-12,85.55000000000001
2023-08-13,85.55000000000001
2023-08-14,84.95
2023-08-15,83.67
2023-08-16,81.945
2023-08-17,82.83500000000001
2023-08-18,83.58500000000001
2023-08-19,83.58500000000001
2023-08-20,83.58500000000001
2023-08-21,83.07499999999999
2023-08-22,82.475
2023-08-23,81.425
2023-08-24,81.79499999999999
2023-08-25,82.945
2023-08-26,82.945
2023-08-27,82.945
2023-08-28,83.035
2023-08-29,83.755
2023-08-30,84.13
2023-08-31,85.42
2023-09-01,87.75
2023-09-02,87.75
2023-09-03,87.75
2023-09-04,87.97
2023-09-05,88.995
2023-09-06,89.67
2023-09-07,89.015
2023-09-08,89.68
2023-09-09,89.68
2023-09-10,89.68
2023-09-11,89.63499999999999
2023-09-12,91.225
2023-09-13,90.815
2023-09-14,92.66499999999999
2023-09-15,93.19
2023-09-16,93.19
2023-09-17,93.19
2023-09-18,93.71000000000001
2023-09-19,93.63499999999999
2023-09-20,91.88
2023-09-21,91.63
2023-09-22,91.995
2023-09-23,91.995
2023-09-24,91.995
2023-09-25,91.845
2023-09-26,92.945
2023-09-27,95.38499999999999
2023-09-28,94.14500000000001
2023-09-29,93.315
2023-09-30,93.315
2023-10-01,93.315
2023-10-02,90.00999999999999
2023-10-03,91.86
2023-10-04,87.07499999999999
2023-10-05,85.28999999999999
2023-10-06,85.345
2023-10-07,85.345
2023-10-08,85.345
2023-10-09,87.1
2023-10-10,88.295
2023-10-11,85.64
2023-10-12,85.635
2023-10-13,91.0
2023-10-14,91.0
2023-10-15,91.0
2023-10-16,88.82
2023-10-17,89.59
2023-10-18,90.16999999999999
2023-10-19,91.235
2023-10-20,91.42
2023-10-21,91.42
2023-10-22,91.42
2023-10-23,88.685
2023-10-24,86.28999999999999
2023-10-25,88.10499999999999
2023-10-26,86.125
2023-10-27,88.385
2023-10-28,88.385
2023-10-29,88.385
2023-10-30,86.88
2023-10-31,84.22999999999999
2023-11-01,83.985
2023-11-02,86.03
2023-11-03,84.37
2023-11-04,84.37
2023-11-05,84.37
2023-11-06,84.42500000000001
2023-11-07,80.695
2023-11-08,78.655
2023-11-09,79.03999999999999
2023-11-10,80.0
2023-11-11,80.0
2023-11-12,80.0
2023-11-13,81.475
2023-11-14,81.55000000000001
2023-11-15,79.775
2023-11-16,75.61500000000001
2023-11-17,78.845
2023-11-18,78.845
2023-11-19,78.845
2023-11-20,80.675
2023-11-21,80.38499999999999
2023-11-22,79.28
2023-11-23,78.82499999999999
2023-11-24,77.32499999999999
2023-11-25,77.32499999999999
2023-11-26,77.32499999999999
2023-11-27,76.975
2023-11-28,78.875
2023-11-29,80.27000000000001
2023-11-30,78.69
2023-12-01,76.21000000000001
2023-12-02,76.21000000000001
2023-12-03,76.21000000000001
2023-12-04,75.445
2023-12-05,74.61
2023-12-06,71.655
2023-12-07,71.60499999999999
2023-12-08,73.405
2023-12-09,73.405
2023-12-10,73.405
2023-12-11,73.35
2023-12-12,71.19
2023-12-13,71.61500000000001
2023-12-14,74.13
2023-12-15,73.945
2023-12-16,73.945
2023-12-17,73.945
2023-12-18,75.525
2023-12-19,76.525
2023-12-20,77.485
2023-12-21,77.16
2023-12-22,76.76
2023-12-23,76.76
2023-12-24,76.76
2023-12-25,76.76
2023-12-26,78.035
2023-12-27,77.64
2023-12-28,75.53
2023-12-29,74.78999999999999
2023-12-30,74.78999999999999
2023-12-31,74.78999999999999
