Date,AVG
2023-01-24,22.9175
2023-01-25,23.9375
2023-01-26,20.2675
2023-01-27,20.4675
2023-01-28,20.4675
2023-01-29,20.4675
2023-01-30,21.445
2023-01-31,21.525
2023-02-01,20.7875
2023-02-02,21.0925
2023-02-03,22.2075
2023-02-04,22.2075
2023-02-05,22.2075
2023-02-06,21.9775
2023-02-07,21.1075
2023-02-08,20.68
2023-02-09,20.529999999999998
2023-02-10,21.7075
2023-02-11,21.7075
2023-02-12,21.7075
2023-02-13,24.1875
2023-02-14,21.2
2023-02-15,20.262500000000003
2023-02-16,20.057499999999997
2023-02-17,20.0
2023-02-18,20.0
2023-02-19,20.0
2023-02-20,20.0
2023-02-21,23.135
2023-02-22,23.297500000000003
2023-02-23,19.79
2023-02-24,21.112499999999997
2023-02-25,21.112499999999997
2023-02-26,21.112499999999997
2023-02-27,20.6675
2023-02-28,20.0775
2023-03-01,20.87
2023-03-02,20.134999999999998
2023-03-03,19.44
2023-03-04,19.44
2023-03-05,19.44
2023-03-06,21.445000000000004
2023-03-07,22.015
2023-03-08,22.155
2023-03-09,22.622500000000002
2023-03-10,24.5275
2023-03-11,24.5275
2023-03-12,24.5275
2023-03-13,24.145
2023-03-14,23.6025
2023-03-15,28.457500000000003
2023-03-16,23.712500000000002
2023-03-17,21.89
2023-03-18,21.89
2023-03-19,21.89
2023-03-20,23.8225
2023-03-21,23.7025
2023-03-22,21.689999999999998
2023-03-23,20.685000000000002
2023-03-24,24.05
2023-03-25,24.05
2023-03-26,24.05
2023-03-27,25.3325
2023-03-28,21.74
2023-03-29,21.635
2023-03-30,19.417499999999997
2023-03-31,18.18
2023-04-01,18.18
2023-04-02,18.18
2023-04-03,19.2425
2023-04-04,19.775
2023-04-05,18.825
2023-04-06,17.96
2023-04-07,17.96
2023-04-08,17.96
2023-04-09,17.96
2023-04-10,18.462500000000002
2023-04-11,17.8875
2023-04-12,17.889999999999997
2023-04-13,17.5775
2023-04-14,17.3025
2023-04-15,17.3025
2023-04-16,17.3025
2023-04-17,16.8275
2023-04-18,16.15
2023-04-19,17.4675
2023-04-20,18.3
2023-04-21,16.877499999999998
2023-04-22,16.877499999999998
2023-04-23,16.877499999999998
2023-04-24,16.8975
2023-04-25,18.2425
2023-04-26,19.2625
2023-04-27,19.154999999999998
2023-04-28,20.605
2023-04-29,20.605
2023-04-30,20.605
2023-05-01,18.195
2023-05-02,20.892500000000002
2023-05-03,20.142500000000002
2023-05-04,19.2625
2023-05-05,18.072499999999998
2023-05-06,18.072499999999998
2023-05-07,18.072499999999998
2023-05-08,18.63
2023-05-09,18.5375
2023-05-10,18.8975
2023-05-11,18.005000000000003
2023-05-12,20.0725
2023-05-13,20.0725
2023-05-14,20.0725
2023-05-15,18.427500000000002
2023-05-16,19.515
2023-05-17,18.475
2023-05-18,18.375
2023-05-19,17.2
2023-05-20,17.2
2023-05-21,17.2
2023-05-22,16.619999999999997
2023-05-23,17.83
2023-05-24,20.59
2023-05-25,21.09
2023-05-26,18.715
2023-05-27,18.715
2023-05-28,18.715
2023-05-29,18.715
2023-05-30,18.9
2023-05-31,21.4075
2023-06-01,18.2625
2023-06-02,18.542499999999997
2023-06-03,18.542499999999997
2023-06-04,18.542499999999997
2023-06-05,17.744999999999997
2023-06-06,17.065
2023-06-07,15.937499999999998
2023-06-08,16.174999999999997
2023-06-09,15.1825
2023-06-10,15.1825
2023-06-11,15.1825
2023-06-12,12.247499999999999
2023-06-13,14.895
2023-06-14,12.9625
2023-06-15,15.985
2023-06-16,20.509999999999998
2023-06-17,20.509999999999998
2023-06-18,20.509999999999998
2023-06-19,20.509999999999998
2023-06-20,17.555
2023-06-21,19.7225
2023-06-22,20.015
2023-06-23,18.2225
2023-06-24,18.2225
2023-06-25,18.2225
2023-06-26,17.985
2023-06-27,17.5925
2023-06-28,17.380000000000003
2023-06-29,17.165
2023-06-30,15.965
2023-07-01,15.965
2023-07-02,15.965
2023-07-03,15.855
2023-07-04,15.855
2023-07-05,16.674999999999997
2023-07-06,18.1175
2023-07-07,17.919999999999998
2023-07-08,17.919999999999998
2023-07-09,17.919999999999998
2023-07-10,18.5175
2023-07-11,17.815
2023-07-12,17.7775
2023-07-13,18.8125
2023-07-14,18.997500000000002
2023-07-15,18.997500000000002
2023-07-16,18.997500000000002
2023-07-17,19.4725
2023-07-18,20.0425
2023-07-19,19.8475
2023-07-20,18.6875
2023-07-21,18.3325
2023-07-22,18.3325
2023-07-23,18.3325
2023-07-24,23.002499999999998
2023-07-25,20.599999999999998
2023-07-26,20.384999999999998
2023-07-27,17.315
2023-07-28,17.6475
2023-07-29,17.6475
2023-07-30,17.6475
2023-07-31,19.61
2023-08-01,19.2625
2023-08-02,21.572499999999998
2023-08-03,22.2875
2023-08-04,23.045
2023-08-05,23.045
2023-08-06,23.045
2023-08-07,23.5475
2023-08-08,24.9425
2023-08-09,21.244999999999997
2023-08-10,20.154999999999998
2023-08-11,20.6875
2023-08-12,20.6875
2023-08-13,20.6875
2023-08-14,21.307499999999997
2023-08-15,21.4775
2023-08-16,21.6175
2023-08-17,19.765
2023-08-18,21.54
2023-08-19,21.54
2023-08-20,21.54
2023-08-21,20.252499999999998
2023-08-22,19.1325
2023-08-23,18.7125
2023-08-24,18.7625
2023-08-25,18.925000000000004
2023-08-26,18.925000000000004
2023-08-27,18.925000000000004
2023-08-28,18.4125
2023-08-29,17.755
2023-08-30,17.314999999999998
2023-08-31,17.9575
2023-09-01,16.84
2023-09-02,16.84
2023-09-03,16.84
2023-09-04,16.84
2023-09-05,16.98
2023-09-06,17.400000000000002
2023-09-07,18.737499999999997
2023-09-08,17.5875
2023-09-09,17.5875
2023-09-10,17.5875
2023-09-11,15.685
2023-09-12,16.335
2023-09-13,15.655
2023-09-14,13.855
2023-09-15,15.2225
2023-09-16,15.2225
2023-09-17,15.2225
2023-09-18,15.6525
2023-09-19,15.395
2023-09-20,19.0075
2023-09-21,17.71
2023-09-22,17.5775
2023-09-23,17.5775
2023-09-24,17.5775
2023-09-25,18.625
2023-09-26,19.540000000000003
2023-09-27,20.082500000000003
2023-09-28,20.31
2023-09-29,18.674999999999997
2023-09-30,18.674999999999997
2023-10-01,18.674999999999997
2023-10-02,19.197499999999998
2023-10-03,21.7575
2023-10-04,21.35
2023-10-05,20.67
2023-10-06,19.1025
2023-10-07,19.1025
2023-10-08,19.1025
2023-10-09,20.345
2023-10-10,19.15
2023-10-11,18.63
2023-10-12,18.0525
2023-10-13,18.1725
2023-10-14,18.1725
2023-10-15,18.1725
2023-10-16,18.655
2023-10-17,18.377499999999998
2023-10-18,19.405
2023-10-19,19.82
2023-10-20,20.5475
2023-10-21,20.5475
2023-10-22,20.5475
2023-10-23,20.990000000000002
2023-10-24,19.26
2023-10-25,19.7975
2023-10-26,20.7075
2023-10-27,20.3175
2023-10-28,20.3175
2023-10-29,20.3175
2023-10-30,20.165
2023-10-31,20.2725
2023-11-01,19.1175
2023-11-02,18.685000000000002
2023-11-03,19.7175
2023-11-04,19.7175
2023-11-05,19.7175
2023-11-06,20.3525
2023-11-07,18.544999999999998
2023-11-08,18.424999999999997
2023-11-09,17.8475
2023-11-10,16.93
2023-11-11,16.93
2023-11-12,16.93
2023-11-13,17.7175
2023-11-14,18.675
2023-11-15,17.307499999999997
2023-11-16,17.16
2023-11-17,16.445
2023-11-18,16.445
2023-11-19,16.445
2023-11-20,16.5225
2023-11-21,17.2925
2023-11-22,17.607499999999998
2023-11-23,17.607499999999998
2023-11-24,16.895
2023-11-25,16.895
2023-11-26,16.895
2023-11-27,17.052500000000002
2023-11-28,18.2825
2023-11-29,17.56
2023-11-30,18.122500000000002
2023-12-01,17.48
2023-12-02,17.48
2023-12-03,17.48
2023-12-04,18.939999999999998
2023-12-05,19.31
2023-12-06,19.3325
2023-12-07,24.349999999999998
2023-12-08,21.68
2023-12-09,21.68
2023-12-10,21.68
2023-12-11,19.84
2023-12-12,17.18
2023-12-13,21.2025
2023-12-14,19.27
2023-12-15,27.705
2023-12-16,27.705
2023-12-17,27.705
2023-12-18,20.222500000000004
2023-12-19,18.490000000000002
2023-12-20,19.16
2023-12-21,21.7875
2023-12-22,18.7225
2023-12-23,18.7225
2023-12-24,18.7225
2023-12-25,18.7225
2023-12-26,19.455
2023-12-27,19.32
2023-12-28,18.612499999999997
2023-12-29,19.29
2023-12-30,19.29
2023-12-31,19.29
